id,Province,district,pm1,pm2_5,pm10,aqi,pollution_level,temperature,humidity,pressure,wind_direction,wind_speed,Timestamp,Date,Time,rainfall
35906,Bangkok,Bang Khen,31.7466,46.3612,50.7705,68,ปานกลาง,23.0462,84.4718,102446.0,90.0,0.0108011,2023-01-01 08:00:00,01/01/2023,08:00,0.0
35913,Bangkok,Bang Khen,27.4187,37.8845,41.3083,65,ปานกลาง,25.6965,72.2581,102581.0,126.911,0.0699643,2023-01-01 09:00:00,01/01/2023,09:00,0.0
35916,Bangkok,Bang Khen,38.8243,30.8568,33.2247,64,ปานกลาง,27.7256,62.5671,102505.0,75.2774,0.00333757,2023-01-01 10:00:00,01/01/2023,10:00,0.0
35922,Bangkok,Bang Khen,33.1293,25.0445,26.8056,63,ปานกลาง,29.3703,54.0273,102504.0,287.38,0.0410671,2023-01-01 11:00:00,01/01/2023,11:00,0.0
35925,Bangkok,Bang Khen,14.2981,19.2151,20.8851,56,ปานกลาง,30.246,49.2167,102219.0,14.0547,0.0139119,2023-01-01 12:00:00,01/01/2023,12:00,0.0
35932,Bangkok,Bang Khen,11.1099,14.5583,15.8214,55,ปานกลาง,31.2191,43.9697,102067.0,233.961,0.018516,2023-01-01 13:00:00,01/01/2023,13:00,0.0
35935,Bangkok,Bang Khen,12.5231,14.6805,15.9028,54,ปานกลาง,31.2027,43.1512,101999.0,317.671,0.0715882,2023-01-01 14:00:00,01/01/2023,14:00,0.0
35942,Bangkok,Bang Khen,20.3884,12.6868,14.5135,46,คุณภาพอากาศดี,30.9273,43.7063,101996.0,225.494,0.0476088,2023-01-01 15:00:00,01/01/2023,15:00,0.0
35946,Bangkok,Bang Khen,11.8822,18.1384,20.2726,47,คุณภาพอากาศดี,29.523,46.4024,102085.0,182.46,0.00923359,2023-01-01 16:00:00,01/01/2023,16:00,0.0
35950,Bangkok,Bang Khen,14.4691,21.7946,23.9348,48,คุณภาพอากาศดี,28.0333,49.4228,102151.0,188.866,0.0169571,2023-01-01 17:00:00,01/01/2023,17:00,0.0
35960,Bangkok,Bang Khen,14.9206,22.0882,24.6295,47,คุณภาพอากาศดี,26.1025,56.0422,101950.0,315.0,0.00166171,2023-01-01 18:00:00,01/01/2023,18:00,0.0
35962,Bangkok,Bang Khen,18.6823,28.4477,31.8769,48,คุณภาพอากาศดี,25.328,61.7213,102147.0,212.16,0.0160707,2023-01-01 19:00:00,01/01/2023,19:00,0.0
35964,Bangkok,Bang Khen,25.8222,39.5793,44.4596,51,ปานกลาง,24.5499,66.9424,102251.0,270.0,0.0,2023-01-01 20:00:00,01/01/2023,20:00,0.0
35961,Bangkok,Bang Khen,31.0914,47.5949,53.0911,50,ปานกลาง,24.2176,69.8244,102459.0,270.0,0.0,2023-01-01 21:00:00,01/01/2023,21:00,0.0
35969,Bangkok,Bang Khen,29.1543,43.859,48.4495,49,คุณภาพอากาศดี,23.5283,74.4036,102479.0,270.0,0.0,2023-01-01 22:00:00,01/01/2023,22:00,0.0
35971,Bangkok,Bang Khen,24.7314,37.0393,40.644,52,ปานกลาง,23.0332,75.6377,102469.0,135.0,0.00433333,2023-01-01 23:00:00,01/01/2023,23:00,0.0
35976,Bangkok,Bang Khen,22.8878,34.9406,38.9643,50,คุณภาพอากาศดี,22.1589,79.6559,101581.0,270.0,0.0,2023-01-02 00:00:00,02/01/2023,00:00,0.0
35981,Bangkok,Bang Khen,24.2861,37.4128,42.2085,50,คุณภาพอากาศดี,21.6201,84.4225,101508.0,270.0,0.0,2023-01-02 01:00:00,02/01/2023,01:00,0.0
35986,Bangkok,Bang Khen,27.9049,43.2422,48.6521,50,คุณภาพอากาศดี,21.1883,87.594,101465.0,270.0,0.0,2023-01-02 02:00:00,02/01/2023,02:00,0.0
35989,Bangkok,Bang Khen,28.4869,44.7527,50.0344,47,คุณภาพอากาศดี,21.0265,88.634,101443.0,270.0,0.0,2023-01-02 03:00:00,02/01/2023,03:00,0.0
35994,Bangkok,Bang Khen,31.563,49.9695,55.4777,48,คุณภาพอากาศดี,20.76,91.2958,101472.0,270.0,0.0,2023-01-02 04:00:00,02/01/2023,04:00,0.0
36004,Bangkok,Bang Khen,32.4002,51.4119,57.3065,48,คุณภาพอากาศดี,20.5944,93.5837,101457.0,270.0,0.0,2023-01-02 05:00:00,02/01/2023,05:00,0.0
36014,Bangkok,Bang Khen,31.6786,50.3038,56.015,47,คุณภาพอากาศดี,20.9492,94.3903,101234.0,270.0,0.0108911,2023-01-02 06:00:00,02/01/2023,06:00,0.0
36006,Bangkok,Bang Khen,39.458,58.4894,64.5786,58,ปานกลาง,21.1571,90.6534,101661.0,270.0,0.00639758,2023-01-02 07:00:00,02/01/2023,07:00,0.0
36011,Bangkok,Bang Khen,34.4523,49.4038,54.0874,54,ปานกลาง,24.028,75.05,102511.0,151.016,0.0342204,2023-01-02 08:00:00,02/01/2023,08:00,0.0
36024,Bangkok,Bang Khen,35.1833,47.3735,50.8401,62,ปานกลาง,26.1514,63.1182,102574.0,292.5,0.00449423,2023-01-02 09:00:00,02/01/2023,09:00,0.0
36028,Bangkok,Bang Khen,26.7339,37.2658,40.7509,58,ปานกลาง,28.3439,54.7659,102525.0,280.131,0.0126288,2023-01-02 10:00:00,02/01/2023,10:00,0.0
36020,Bangkok,Bang Khen,25.9557,36.0951,39.233,57,ปานกลาง,29.9604,50.319,102461.0,62.8672,0.00104346,2023-01-02 11:00:00,02/01/2023,11:00,0.0
36030,Bangkok,Bang Khen,23.7199,30.5641,33.1651,53,ปานกลาง,30.6769,48.5613,102099.0,327.475,0.0174522,2023-01-02 12:00:00,02/01/2023,12:00,0.0
36033,Bangkok,Bang Khen,18.2259,24.7233,27.0695,55,ปานกลาง,31.3748,46.6516,102173.0,17.6056,0.000903527,2023-01-02 13:00:00,02/01/2023,13:00,0.0
36040,Bangkok,Bang Khen,24.4854,22.6365,24.4587,55,ปานกลาง,30.732,50.0239,102013.0,358.69,0.00884061,2023-01-02 14:00:00,02/01/2023,14:00,0.0
36044,Bangkok,Bang Khen,14.9979,21.9428,23.819,49,คุณภาพอากาศดี,29.7816,55.6862,102133.0,103.152,0.0267897,2023-01-02 15:00:00,02/01/2023,15:00,0.0
36053,Bangkok,Bang Khen,24.0,36.0,39.0,48,คุณภาพอากาศดี,30.37,50.54,100997.0,270.0,0.0,2023-01-02 16:00:00,02/01/2023,16:00,0.0
36057,Bangkok,Bang Khen,9.73122,13.7328,15.3002,47,คุณภาพอากาศดี,27.8564,63.8671,102153.0,64.7721,0.00974726,2023-01-02 17:00:00,02/01/2023,17:00,0.0
36060,Bangkok,Bang Khen,14.7335,22.0479,24.8537,47,คุณภาพอากาศดี,26.8931,70.4411,102098.0,90.0,0.00514091,2023-01-02 18:00:00,02/01/2023,18:00,0.0
36063,Bangkok,Bang Khen,21.8813,32.5267,36.2296,49,คุณภาพอากาศดี,26.6632,72.4149,102254.0,90.0,0.00314167,2023-01-02 19:00:00,02/01/2023,19:00,0.0
36069,Bangkok,Bang Khen,44.1102,69.0392,78.7154,146,เริ่มมีผลกระทบต่อสุขภาพ,28.095,62.01,101269.0,90.0,0.4524,2023-01-02 20:00:00,02/01/2023,20:00,0.0
36088,Bangkok,Bang Khen,27.5751,41.9289,46.3815,50,คุณภาพอากาศดี,26.1555,71.4651,102448.0,89.9661,0.0615096,2023-01-02 21:00:00,02/01/2023,21:00,0.0
36093,Bangkok,Bang Khen,32.7889,54.3556,60.2222,106,เริ่มมีผลกระทบต่อสุขภาพ,27.5,73.67,101383.0,270.0,0.0,2023-01-02 22:00:00,02/01/2023,22:00,0.0
36096,Bangkok,Bang Khen,53.0881,78.3795,82.7855,149,เริ่มมีผลกระทบต่อสุขภาพ,27.6078,61.3011,101289.0,270.0,0.0,2023-01-02 23:00:00,02/01/2023,23:00,0.0
36071,Bangkok,Bang Khen,26.2691,40.8872,45.8636,50,ปานกลาง,24.485,81.3354,102243.0,90.0,0.00342727,2023-01-03 00:00:00,03/01/2023,00:00,0.0
36078,Bangkok,Bang Khen,27.7405,43.5888,48.7266,53,ปานกลาง,24.6512,82.0992,102304.0,45.0,0.00441235,2023-01-03 01:00:00,03/01/2023,01:00,0.0
36082,Bangkok,Bang Khen,25.3409,39.3281,43.7804,54,ปานกลาง,24.5446,81.2485,102301.0,90.0,0.00304646,2023-01-03 02:00:00,03/01/2023,02:00,0.0
36127,Bangkok,Bang Khen,23.7572,36.2135,39.5388,65,ปานกลาง,24.8818,81.6534,102318.0,270.0,0.0,2023-01-03 03:00:00,03/01/2023,03:00,0.0
36099,Bangkok,Bang Khen,21.695,33.4353,36.9084,51,ปานกลาง,24.3303,81.4867,102281.0,270.0,0.0,2023-01-03 04:00:00,03/01/2023,04:00,0.0
36104,Bangkok,Bang Khen,23.5899,36.6471,40.8914,53,ปานกลาง,24.191,81.6414,102455.0,270.0,0.0,2023-01-03 05:00:00,03/01/2023,05:00,0.0
36107,Bangkok,Bang Khen,23.1795,36.577,40.9553,49,คุณภาพอากาศดี,23.2213,85.7119,102115.0,270.0,0.0,2023-01-03 06:00:00,03/01/2023,06:00,0.0
36113,Bangkok,Bang Khen,24.9218,38.4738,42.7569,47,คุณภาพอากาศดี,24.2908,82.6988,102369.0,270.0,0.0,2023-01-03 07:00:00,03/01/2023,07:00,0.0
36118,Bangkok,Bang Khen,28.5864,40.1183,43.311,56,ปานกลาง,26.0619,72.5393,102512.0,127.586,0.00388485,2023-01-03 08:00:00,03/01/2023,08:00,0.0
36154,Bangkok,Bang Khen,24.7431,33.347,35.7449,52,ปานกลาง,29.0356,60.0138,102478.0,189.462,0.00273,2023-01-03 09:00:00,03/01/2023,09:00,0.0
36160,Bangkok,Bang Khen,38.3041,31.8542,34.2632,50,ปานกลาง,30.6514,54.676,102361.0,297.413,0.00827122,2023-01-03 10:00:00,03/01/2023,10:00,0.0
36137,Bangkok,Bang Khen,26.138,29.3842,31.6774,48,คุณภาพอากาศดี,31.0363,53.6518,102269.0,270.0,0.00758032,2023-01-03 11:00:00,03/01/2023,11:00,0.0
36143,Bangkok,Bang Khen,18.7805,23.6544,25.3032,45,คุณภาพอากาศดี,31.6322,54.7664,102104.0,293.318,0.0124714,2023-01-03 12:00:00,03/01/2023,12:00,0.0
36178,Bangkok,Bang Khen,23.6519,21.4208,22.8906,45,คุณภาพอากาศดี,31.4362,53.2514,102047.0,3.8318,0.012305,2023-01-03 13:00:00,03/01/2023,13:00,0.0
36186,Bangkok,Bang Khen,11.9009,16.7438,18.3068,37,คุณภาพอากาศดี,30.2948,56.5094,102013.0,285.01,0.0203258,2023-01-03 14:00:00,03/01/2023,14:00,0.0
36190,Bangkok,Bang Khen,12.0479,17.0871,18.8093,38,คุณภาพอากาศดี,29.7846,58.5026,101978.0,273.533,0.0272487,2023-01-03 15:00:00,03/01/2023,15:00,0.0
36196,Bangkok,Bang Khen,12.3167,17.6035,19.4543,38,คุณภาพอากาศดี,29.3997,60.31,102046.0,269.913,0.0291427,2023-01-03 16:00:00,03/01/2023,16:00,0.0
36162,Bangkok,Bang Khen,14.6204,20.5127,22.4419,40,คุณภาพอากาศดี,28.5642,64.3097,102120.0,268.68,0.0330473,2023-01-03 17:00:00,03/01/2023,17:00,0.0
36165,Bangkok,Bang Khen,15.5449,21.9575,24.318,38,คุณภาพอากาศดี,27.3859,69.8699,101870.0,270.0,0.00342727,2023-01-03 18:00:00,03/01/2023,18:00,0.0
36170,Bangkok,Bang Khen,17.3452,24.7577,27.2394,39,คุณภาพอากาศดี,27.6022,67.7917,102147.0,90.0,0.0045697,2023-01-03 19:00:00,03/01/2023,19:00,0.0
36174,Bangkok,Bang Khen,16.4582,23.139,25.6244,38,คุณภาพอากาศดี,27.4782,65.5288,102248.0,71.4343,0.018875,2023-01-03 20:00:00,03/01/2023,20:00,0.0
36175,Bangkok,Bang Khen,16.3553,23.3961,26.0316,39,คุณภาพอากาศดี,27.2383,65.6655,102438.0,66.684,0.0183168,2023-01-03 21:00:00,03/01/2023,21:00,0.0
36204,Bangkok,Bang Khen,15.3578,22.0435,24.3734,35,คุณภาพอากาศดี,26.8308,67.7761,102463.0,114.864,0.0116813,2023-01-03 22:00:00,03/01/2023,22:00,0.0
36207,Bangkok,Bang Khen,14.3776,20.7502,22.8125,34,คุณภาพอากาศดี,26.4711,69.5936,102461.0,132.2,0.0485053,2023-01-03 23:00:00,03/01/2023,23:00,0.0
36218,Bangkok,Bang Khen,15.1937,22.0392,24.4432,31,คุณภาพอากาศดี,25.763,72.2565,101446.0,84.7186,0.111823,2023-01-04 00:00:00,04/01/2023,00:00,0.0
36222,Bangkok,Bang Khen,15.1878,21.5421,23.9615,29,คุณภาพอากาศดี,25.4402,71.82,101513.0,81.6348,0.0106634,2023-01-04 01:00:00,04/01/2023,01:00,0.0
36229,Bangkok,Bang Khen,15.6647,22.5722,24.8573,28,คุณภาพอากาศดี,25.2024,72.5604,101469.0,90.0,0.00335111,2023-01-04 02:00:00,04/01/2023,02:00,0.0
36233,Bangkok,Bang Khen,16.82,24.1838,26.7808,28,คุณภาพอากาศดี,25.1222,72.5149,101450.0,142.28,0.0103894,2023-01-04 03:00:00,04/01/2023,03:00,0.0
36199,Bangkok,Bang Khen,18.8129,26.8787,29.5423,27,คุณภาพอากาศดี,24.8878,73.7829,101441.0,270.0,0.00507744,2023-01-04 04:00:00,04/01/2023,04:00,0.0
36236,Bangkok,Bang Khen,20.8327,29.911,32.4395,27,คุณภาพอากาศดี,24.6578,75.2342,101466.0,270.0,0.0,2023-01-04 05:00:00,04/01/2023,05:00,0.0
36240,Bangkok,Bang Khen,20.3387,29.4726,32.5571,26,คุณภาพอากาศดี,23.6896,79.2927,101358.0,233.114,0.00924313,2023-01-04 06:00:00,04/01/2023,06:00,0.0
36246,Bangkok,Bang Khen,19.6072,26.8609,29.1257,26,คุณภาพอากาศดี,24.5815,75.3122,101546.0,270.0,0.00335111,2023-01-04 07:00:00,04/01/2023,07:00,0.0
36250,Bangkok,Bang Khen,13.3362,17.5637,19.3885,34,คุณภาพอากาศดี,24.9081,72.7886,102307.0,306.027,0.0117879,2023-01-04 08:00:00,04/01/2023,08:00,0.0
36255,Bangkok,Bang Khen,14.4003,16.8469,17.6589,32,คุณภาพอากาศดี,26.5559,64.328,102444.0,250.34,0.0107108,2023-01-04 09:00:00,04/01/2023,09:00,0.0
36256,Bangkok,Bang Khen,26.3614,24.2238,24.9929,30,คุณภาพอากาศดี,28.8961,58.276,102314.0,28.4399,0.00724478,2023-01-04 10:00:00,04/01/2023,10:00,0.0
36262,Bangkok,Bang Khen,17.0549,17.7764,18.712,30,คุณภาพอากาศดี,31.1172,52.3863,102288.0,243.071,0.0320085,2023-01-04 11:00:00,04/01/2023,11:00,0.0
36265,Bangkok,Bang Khen,11.2947,12.5543,13.8193,27,คุณภาพอากาศดี,32.3843,48.7892,102090.0,204.407,0.0477216,2023-01-04 12:00:00,04/01/2023,12:00,0.0
36268,Bangkok,Bang Khen,10.4365,12.6437,13.7453,27,คุณภาพอากาศดี,32.9491,45.8845,101956.0,261.123,0.0453359,2023-01-04 13:00:00,04/01/2023,13:00,0.0
36274,Bangkok,Bang Khen,14.2504,11.6434,12.4461,26,คุณภาพอากาศดี,33.3648,44.7497,101848.0,275.035,0.0330398,2023-01-04 14:00:00,04/01/2023,14:00,0.0
36321,Bangkok,Bang Khen,20.3516,7.29201,7.72342,17,คุณภาพอากาศดีมาก,33.0176,45.3474,101809.0,295.092,0.0271884,2023-01-04 15:00:00,04/01/2023,15:00,0.0
36327,Bangkok,Bang Khen,5.00729,6.3659,7.04459,17,คุณภาพอากาศดีมาก,31.452,48.6026,101822.0,257.427,0.0545731,2023-01-04 16:00:00,04/01/2023,16:00,0.0
36281,Bangkok,Bang Khen,4.07276,5.30695,5.97188,16,คุณภาพอากาศดีมาก,30.0208,52.0716,101870.0,266.141,0.0112994,2023-01-04 17:00:00,04/01/2023,17:00,0.0
36287,Bangkok,Bang Khen,6.49294,9.05147,10.4615,16,คุณภาพอากาศดีมาก,28.6199,57.2377,101937.0,291.995,0.034106,2023-01-04 18:00:00,04/01/2023,18:00,0.0
36290,Bangkok,Bang Khen,11.2494,15.4512,17.4167,16,คุณภาพอากาศดีมาก,27.4418,64.5701,102048.0,270.0,0.00972903,2023-01-04 19:00:00,04/01/2023,19:00,0.0
36294,Bangkok,Bang Khen,14.4759,19.954,22.2764,16,คุณภาพอากาศดีมาก,26.6399,70.0751,102154.0,270.0,0.0,2023-01-04 20:00:00,04/01/2023,20:00,0.0
36300,Bangkok,Bang Khen,16.3266,22.7334,25.2759,16,คุณภาพอากาศดีมาก,26.2514,71.0705,102207.0,270.0,0.0,2023-01-04 21:00:00,04/01/2023,21:00,0.0
36302,Bangkok,Bang Khen,14.2698,19.1914,21.2916,16,คุณภาพอากาศดีมาก,25.906,71.9324,102237.0,270.0,0.0,2023-01-04 22:00:00,04/01/2023,22:00,0.0
36308,Bangkok,Bang Khen,15.1966,21.3501,23.8348,16,คุณภาพอากาศดีมาก,25.0879,79.3552,101481.0,270.0,0.0,2023-01-04 23:00:00,04/01/2023,23:00,0.0
36311,Bangkok,Bang Khen,17.6181,25.0945,27.825,16,คุณภาพอากาศดีมาก,24.479,83.9124,101472.0,90.0,0.00243226,2023-01-05 00:00:00,05/01/2023,00:00,0.0
36312,Bangkok,Bang Khen,19.4104,27.7928,30.8059,17,คุณภาพอากาศดีมาก,23.8394,87.7754,101453.0,270.0,0.0,2023-01-05 01:00:00,05/01/2023,01:00,0.0
36319,Bangkok,Bang Khen,17.9947,25.8587,28.7795,30,คุณภาพอากาศดี,23.1398,89.2887,101316.0,270.0,0.0,2023-01-05 02:00:00,05/01/2023,02:00,0.0
36332,Bangkok,Bang Khen,21.9432,30.832,34.3235,29,คุณภาพอากาศดี,22.9078,90.2405,101288.0,270.0,0.0691842,2023-01-05 03:00:00,05/01/2023,03:00,0.0
36337,Bangkok,Bang Khen,25.2346,35.7399,39.4094,22,คุณภาพอากาศดีมาก,22.9625,90.4139,101326.0,234.306,0.0547157,2023-01-05 04:00:00,05/01/2023,04:00,0.0
36338,Bangkok,Bang Khen,27.7068,39.469,43.6437,23,คุณภาพอากาศดีมาก,22.5308,91.0227,101357.0,270.0,0.0,2023-01-05 05:00:00,05/01/2023,05:00,0.0
36345,Bangkok,Bang Khen,24.5487,34.3219,37.8709,22,คุณภาพอากาศดีมาก,22.8713,91.4805,101263.0,270.0,0.0,2023-01-05 06:00:00,05/01/2023,06:00,0.0
36346,Bangkok,Bang Khen,24.5135,31.0903,33.8031,30,คุณภาพอากาศดี,23.0468,88.495,101484.0,90.0,0.00235625,2023-01-05 07:00:00,05/01/2023,07:00,0.0
36351,Bangkok,Bang Khen,18.3999,22.5062,24.1121,28,คุณภาพอากาศดี,25.2757,77.6451,101600.0,142.773,0.0113617,2023-01-05 08:00:00,05/01/2023,08:00,0.0
36353,Bangkok,Bang Khen,26.0267,28.9916,30.0958,33,คุณภาพอากาศดี,27.7999,68.6229,101616.0,242.905,0.0115612,2023-01-05 09:00:00,05/01/2023,09:00,0.0
36359,Bangkok,Bang Khen,35.4629,28.0805,29.0285,33,คุณภาพอากาศดี,29.8005,60.0264,101635.0,10.4163,0.0171277,2023-01-05 10:00:00,05/01/2023,10:00,0.0
36362,Bangkok,Bang Khen,14.0477,16.6155,17.4433,30,คุณภาพอากาศดี,30.4638,56.6536,102257.0,56.87,0.022243,2023-01-05 11:00:00,05/01/2023,11:00,0.0
36367,Bangkok,Bang Khen,20.9654,22.364,23.3303,29,คุณภาพอากาศดี,31.0315,54.9752,102018.0,16.5758,0.0150901,2023-01-05 12:00:00,05/01/2023,12:00,0.0
36373,Bangkok,Bang Khen,7.90489,9.47681,10.2604,26,คุณภาพอากาศดี,32.5922,48.301,101945.0,215.299,0.0333655,2023-01-05 13:00:00,05/01/2023,13:00,0.0
36378,Bangkok,Bang Khen,13.2593,8.69201,9.32883,27,คุณภาพอากาศดี,33.1898,45.8346,101181.0,72.222,0.0156307,2023-01-05 14:00:00,05/01/2023,14:00,0.0
36380,Bangkok,Bang Khen,12.8246,16.6424,18.3276,18,คุณภาพอากาศดีมาก,31.0617,67.0483,100793.0,270.0,0.0,2023-01-05 15:00:00,05/01/2023,15:00,0.0
36382,Bangkok,Bang Khen,3.7466,4.9524,5.78263,19,คุณภาพอากาศดีมาก,32.1797,47.6248,101096.0,131.145,0.0384522,2023-01-05 16:00:00,05/01/2023,16:00,0.0
36390,Bangkok,Bang Khen,3.54342,4.78543,5.45616,17,คุณภาพอากาศดีมาก,30.796,50.3125,101169.0,73.1703,0.01168,2023-01-05 17:00:00,05/01/2023,17:00,0.0
36395,Bangkok,Bang Khen,4.52751,6.63146,7.46797,22,คุณภาพอากาศดีมาก,29.0918,55.5955,101157.0,146.31,0.0123572,2023-01-05 18:00:00,05/01/2023,18:00,0.0
36343,Bangkok,Bang Khen,7.92596,11.3504,12.8226,18,คุณภาพอากาศดีมาก,28.3992,59.7202,101304.0,97.7512,0.0606849,2023-01-05 19:00:00,05/01/2023,19:00,0.0
36400,Bangkok,Bang Khen,10.8745,15.212,17.2161,18,คุณภาพอากาศดีมาก,27.5512,64.2212,101386.0,260.538,0.0197265,2023-01-05 20:00:00,05/01/2023,20:00,0.0
36405,Bangkok,Bang Khen,11.8763,16.6998,18.6097,17,คุณภาพอากาศดีมาก,26.907,68.0308,101448.0,270.0,0.0,2023-01-05 21:00:00,05/01/2023,21:00,0.0
36410,Bangkok,Bang Khen,13.428,18.7716,20.9871,17,คุณภาพอากาศดีมาก,26.3243,71.3332,101451.0,270.0,0.0,2023-01-05 22:00:00,05/01/2023,22:00,0.0
36413,Bangkok,Bang Khen,12.2217,17.0844,18.7972,22,คุณภาพอากาศดีมาก,25.4626,75.6839,101399.0,270.0,0.0,2023-01-05 23:00:00,05/01/2023,23:00,0.0
36416,Bangkok,Bang Khen,13.6085,19.5688,22.0019,22,คุณภาพอากาศดีมาก,25.0285,78.813,101353.0,270.0,0.0,2023-01-06 00:00:00,06/01/2023,00:00,0.0
36423,Bangkok,Bang Khen,14.2765,20.3188,22.8073,18,คุณภาพอากาศดีมาก,24.8969,78.7724,101375.0,180.0,0.00324301,2023-01-06 01:00:00,06/01/2023,01:00,0.0
36427,Bangkok,Bang Khen,15.0834,21.3994,23.6798,18,คุณภาพอากาศดีมาก,24.4963,79.7983,101305.0,270.0,0.0,2023-01-06 02:00:00,06/01/2023,02:00,0.0
36433,Bangkok,Bang Khen,15.1764,21.558,23.6539,17,คุณภาพอากาศดีมาก,24.1333,80.5243,101265.0,270.0,0.0,2023-01-06 03:00:00,06/01/2023,03:00,0.0
36438,Bangkok,Bang Khen,16.3008,22.6953,25.1038,16,คุณภาพอากาศดีมาก,23.6997,83.6646,101290.0,270.0,0.0,2023-01-06 04:00:00,06/01/2023,04:00,0.0
36442,Bangkok,Bang Khen,15.5109,22.0479,21.8092,15,คุณภาพอากาศดีมาก,23.3891,85.3413,101361.0,270.0,0.0,2023-01-06 05:00:00,06/01/2023,05:00,0.0
36445,Bangkok,Bang Khen,12.0957,16.892,18.628,29,คุณภาพอากาศดี,22.6454,88.8148,101352.0,315.0,0.013195,2023-01-06 06:00:00,06/01/2023,06:00,0.0
36451,Bangkok,Bang Khen,13.8556,17.2029,18.6687,29,คุณภาพอากาศดี,23.8972,84.1948,101433.0,315.0,0.0297375,2023-01-06 07:00:00,06/01/2023,07:00,0.0
36454,Bangkok,Bang Khen,37.9424,24.5926,26.4405,29,คุณภาพอากาศดี,26.6999,74.1035,101570.0,317.534,0.00462114,2023-01-06 08:00:00,06/01/2023,08:00,0.0
36457,Bangkok,Bang Khen,32.54,39.0955,40.5694,29,คุณภาพอากาศดี,27.9161,66.0204,101678.0,280.987,0.0204941,2023-01-06 09:00:00,06/01/2023,09:00,0.0
36462,Bangkok,Bang Khen,44.952,36.2678,37.1205,29,คุณภาพอากาศดี,28.4598,62.5743,102396.0,274.343,0.0383688,2023-01-06 10:00:00,06/01/2023,10:00,0.0
36468,Bangkok,Bang Khen,25.9873,22.3794,23.042,29,คุณภาพอากาศดี,29.95,56.8877,102366.0,32.9116,0.0222532,2023-01-06 11:00:00,06/01/2023,11:00,0.0
36471,Bangkok,Bang Khen,7.37174,7.45813,7.83351,27,คุณภาพอากาศดี,31.359,50.342,101544.0,59.6944,0.0424387,2023-01-06 12:00:00,06/01/2023,12:00,0.0
35909,Bangkok,Bang Khen,8.27938,6.04341,6.39406,21,คุณภาพอากาศดีมาก,31.212,50.2901,101443.0,353.39,0.0274975,2023-01-06 13:00:00,06/01/2023,13:00,0.0
35917,Bangkok,Bang Khen,11.6549,6.41581,6.96183,21,คุณภาพอากาศดีมาก,30.7604,51.6186,101359.0,103.983,0.024146,2023-01-06 14:00:00,06/01/2023,14:00,0.0
35923,Bangkok,Bang Khen,2.2803,3.59893,4.40772,12,คุณภาพอากาศดีมาก,29.9358,54.0562,101308.0,0.0,0.00924444,2023-01-06 15:00:00,06/01/2023,15:00,0.0
35924,Bangkok,Bang Khen,4.028,6.40591,7.49639,13,คุณภาพอากาศดีมาก,29.4192,55.106,101286.0,15.2551,0.00736842,2023-01-06 16:00:00,06/01/2023,16:00,0.0
35930,Bangkok,Bang Khen,6.1977,9.54031,10.7464,12,คุณภาพอากาศดีมาก,28.4889,58.1825,101359.0,325.95,0.017468,2023-01-06 17:00:00,06/01/2023,17:00,0.0
35936,Bangkok,Bang Khen,7.0006,9.98825,11.273,13,คุณภาพอากาศดีมาก,27.4513,61.3254,101394.0,328.591,0.0552972,2023-01-06 18:00:00,06/01/2023,18:00,0.0
35941,Bangkok,Bang Khen,8.25995,11.9925,13.5247,13,คุณภาพอากาศดีมาก,26.6543,62.667,101481.0,334.844,0.0251623,2023-01-06 19:00:00,06/01/2023,19:00,0.0
35944,Bangkok,Bang Khen,9.68087,13.7477,15.3601,13,คุณภาพอากาศดีมาก,26.1278,64.679,101587.0,323.72,0.0574771,2023-01-06 20:00:00,06/01/2023,20:00,0.0
35951,Bangkok,Bang Khen,10.0413,14.2733,16.1576,12,คุณภาพอากาศดีมาก,25.5679,67.3486,101668.0,118.693,0.0413531,2023-01-06 21:00:00,06/01/2023,21:00,0.0
35954,Bangkok,Bang Khen,10.1057,13.8554,15.6585,12,คุณภาพอากาศดีมาก,25.2844,68.971,101678.0,314.481,0.0187307,2023-01-06 22:00:00,06/01/2023,22:00,0.0
35959,Bangkok,Bang Khen,7.95408,11.3073,12.9364,12,คุณภาพอากาศดีมาก,24.7887,70.6984,101667.0,174.772,0.0121049,2023-01-06 23:00:00,06/01/2023,23:00,0.0
35966,Bangkok,Bang Khen,7.43114,11.0579,12.5221,19,คุณภาพอากาศดีมาก,23.2449,74.9323,99666.4,53.3924,0.0249065,2023-01-07 00:00:00,07/01/2023,00:00,0.0
35975,Bangkok,Bang Khen,6.49385,9.51698,11.261,11,คุณภาพอากาศดีมาก,23.3709,76.8324,101556.0,270.0,0.0,2023-01-07 01:00:00,07/01/2023,01:00,0.0
35983,Bangkok,Bang Khen,6.86604,10.4374,12.2133,11,คุณภาพอากาศดีมาก,22.8492,79.7646,101487.0,270.0,0.0047125,2023-01-07 02:00:00,07/01/2023,02:00,0.0
35978,Bangkok,Bang Khen,8.54305,12.6396,14.6112,11,คุณภาพอากาศดีมาก,22.7599,79.859,101416.0,237.313,0.00916419,2023-01-07 03:00:00,07/01/2023,03:00,0.0
35988,Bangkok,Bang Khen,6.83474,9.91829,11.2892,10,คุณภาพอากาศดีมาก,22.4336,75.5053,102313.0,35.3004,0.0375647,2023-01-07 04:00:00,07/01/2023,04:00,0.0
